_step,train_total_flops,adv_training_round,run_name,model_name_or_path,training_force_name_to_save,training_save_name,training_adversarial_skip_first_training_round,training_seed,run_id,run_state,run_created_at,num_params,model_idx,seed_idx,model_key,mean_train_total_flops,pretrain_compute,defense_flops_fraction_pretrain
31,1.6852194500123648e+16,15,niki-171-adv-tr-gcg-pm-small-0006,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,True,1,z74vhsjd,failed,2024-09-14T03:28:48Z,17617408,1,1,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,1.6784048937938534e+16,31699074847604736000,0.0005294807188736229
43,2.0254013775622963e+17,21,niki-171-adv-tr-gcg-pm-small-0016,AlignmentResearch/robust_llm_pythia-160m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,True,1,inq9c8fa,failed,2024-09-14T03:28:48Z,123691008,3,1,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,2.0215943128371363e+17,222561445034852352000,0.0009083308712884038
29,1.5175653941008384e+16,14,niki-171-adv-tr-gcg-pm-small-0006,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,True,1,z74vhsjd,failed,2024-09-14T03:28:48Z,17617408,1,1,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,1.511653240206889e+16,31699074847604736000,0.0004768761383334547
25,1.2069377429986304e+16,12,niki-171-adv-tr-gcg-pm-small-0006,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,True,1,z74vhsjd,failed,2024-09-14T03:28:48Z,17617408,1,1,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,1.2021988680333516e+16,31699074847604736000,0.00037925361349282183
5,1287956458473472.0,2,niki-171-adv-tr-gcg-pm-small-0008,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-3,,clf_pm_pythia-31m_s-3_adv_tr_gcg_t-3,True,3,rhoq57xj,failed,2024-09-14T03:28:48Z,17617408,1,3,clf_pm_pythia-31m_s-3_adv_tr_gcg_t-3,1281589484268748.8,31699074847604736000,4.0429870285807065e-05
7,2009195537449984.0,3,niki-171-adv-tr-gcg-pm-small-0008,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-3,,clf_pm_pythia-31m_s-3_adv_tr_gcg_t-3,True,3,rhoq57xj,failed,2024-09-14T03:28:48Z,17617408,1,3,clf_pm_pythia-31m_s-3_adv_tr_gcg_t-3,2002536804430028.8,31699074847604736000,6.317335171633078e-05
9,2807776686082048.0,4,niki-171-adv-tr-gcg-pm-small-0008,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-3,,clf_pm_pythia-31m_s-3_adv_tr_gcg_t-3,True,3,rhoq57xj,failed,2024-09-14T03:28:48Z,17617408,1,3,clf_pm_pythia-31m_s-3_adv_tr_gcg_t-3,2801768967334502.5,31699074847604736000,8.838645862076985e-05
11,3683638836895744.0,5,niki-171-adv-tr-gcg-pm-small-0008,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-3,,clf_pm_pythia-31m_s-3_adv_tr_gcg_t-3,True,3,rhoq57xj,failed,2024-09-14T03:28:48Z,17617408,1,3,clf_pm_pythia-31m_s-3_adv_tr_gcg_t-3,3680291638341632.0,31699074847604736000,0.00011610091638430653
13,4638559830777856.0,6,niki-171-adv-tr-gcg-pm-small-0008,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-3,,clf_pm_pythia-31m_s-3_adv_tr_gcg_t-3,True,3,rhoq57xj,failed,2024-09-14T03:28:48Z,17617408,1,3,clf_pm_pythia-31m_s-3_adv_tr_gcg_t-3,4637326474592256.0,31699074847604736000,0.00014629217088784106
15,5668651494968320.0,7,niki-171-adv-tr-gcg-pm-small-0008,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-3,,clf_pm_pythia-31m_s-3_adv_tr_gcg_t-3,True,3,rhoq57xj,failed,2024-09-14T03:28:48Z,17617408,1,3,clf_pm_pythia-31m_s-3_adv_tr_gcg_t-3,5669644238167450.0,31699074847604736000,0.00017885835045422036
17,6782810404649984.0,8,niki-171-adv-tr-gcg-pm-small-0008,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-3,,clf_pm_pythia-31m_s-3_adv_tr_gcg_t-3,True,3,rhoq57xj,failed,2024-09-14T03:28:48Z,17617408,1,3,clf_pm_pythia-31m_s-3_adv_tr_gcg_t-3,4075888352758169.5,31699074847604736000,0.00012858067222318805
19,7968895368293376.0,9,niki-171-adv-tr-gcg-pm-small-0008,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-3,,clf_pm_pythia-31m_s-3_adv_tr_gcg_t-3,True,3,rhoq57xj,failed,2024-09-14T03:28:48Z,17617408,1,3,clf_pm_pythia-31m_s-3_adv_tr_gcg_t-3,7971851477849702.0,31699074847604736000,0.00025148530410350683
21,9242494888028160.0,10,niki-171-adv-tr-gcg-pm-small-0008,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-3,,clf_pm_pythia-31m_s-3_adv_tr_gcg_t-3,True,3,rhoq57xj,failed,2024-09-14T03:28:48Z,17617408,1,3,clf_pm_pythia-31m_s-3_adv_tr_gcg_t-3,9244262703694028.0,31699074847604736000,0.00029162563097302974
23,1.0585366530162688e+16,11,niki-171-adv-tr-gcg-pm-small-0008,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-3,,clf_pm_pythia-31m_s-3_adv_tr_gcg_t-3,True,3,rhoq57xj,failed,2024-09-14T03:28:48Z,17617408,1,3,clf_pm_pythia-31m_s-3_adv_tr_gcg_t-3,1.059175202028032e+16,31699074847604736000,0.0003341344209949604
25,1.200925019830272e+16,12,niki-171-adv-tr-gcg-pm-small-0008,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-3,,clf_pm_pythia-31m_s-3_adv_tr_gcg_t-3,True,3,rhoq57xj,failed,2024-09-14T03:28:48Z,17617408,1,3,clf_pm_pythia-31m_s-3_adv_tr_gcg_t-3,1.2021988680333516e+16,31699074847604736000,0.00037925361349282183
21,4019667071643136.0,10,niki-171-adv-tr-gcg-pm-small-0002,AlignmentResearch/robust_llm_pythia-14m_clf_pm_v-ian-080_s-2,,clf_pm_pythia-14m_s-2_adv_tr_gcg_t-2,True,2,yw4gxipb,failed,2024-09-14T03:28:48Z,7629056,0,2,clf_pm_pythia-14m_s-2_adv_tr_gcg_t-2,4030521552092262.5,13726930226380800000,0.00029362147877362213
29,1.5095892565594112e+16,14,niki-171-adv-tr-gcg-pm-small-0008,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-3,,clf_pm_pythia-31m_s-3_adv_tr_gcg_t-3,True,3,rhoq57xj,failed,2024-09-14T03:28:48Z,17617408,1,3,clf_pm_pythia-31m_s-3_adv_tr_gcg_t-3,1.511653240206889e+16,31699074847604736000,0.0004768761383334547
31,1.6751003602311168e+16,15,niki-171-adv-tr-gcg-pm-small-0008,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-3,,clf_pm_pythia-31m_s-3_adv_tr_gcg_t-3,True,3,rhoq57xj,failed,2024-09-14T03:28:48Z,17617408,1,3,clf_pm_pythia-31m_s-3_adv_tr_gcg_t-3,1.6784048937938534e+16,31699074847604736000,0.0005294807188736229
33,1.84897715068416e+16,16,niki-171-adv-tr-gcg-pm-small-0008,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-3,,clf_pm_pythia-31m_s-3_adv_tr_gcg_t-3,True,3,rhoq57xj,failed,2024-09-14T03:28:48Z,17617408,1,3,clf_pm_pythia-31m_s-3_adv_tr_gcg_t-3,1.853327127405568e+16,31699074847604736000,0.0005846628446778188
1,0.0,0,niki-171-adv-tr-gcg-pm-small-0006,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,True,1,z74vhsjd,failed,2024-09-14T03:28:48Z,17617408,1,1,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,0.0,31699074847604736000,0.0
3,640431717150720.0,1,niki-171-adv-tr-gcg-pm-small-0006,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,True,1,z74vhsjd,failed,2024-09-14T03:28:48Z,17617408,1,1,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,641506516253696.0,31699074847604736000,2.0237389240467687e-05
5,1284559191865344.0,2,niki-171-adv-tr-gcg-pm-small-0006,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,True,1,z74vhsjd,failed,2024-09-14T03:28:48Z,17617408,1,1,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,1281589484268748.8,31699074847604736000,4.0429870285807065e-05
