_step,train_total_flops,adv_training_round,run_name,model_name_or_path,training_force_name_to_save,training_save_name,training_adversarial_skip_first_training_round,training_seed,run_id,run_state,run_created_at,num_params,model_idx,seed_idx,model_key,mean_train_total_flops,pretrain_compute,defense_flops_fraction_pretrain
11,1575593421540864.0,5,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,1580787274525184.0,13726930226380800000,0.00011515956214938593
9,1202350243446784.0,4,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,1204844149589606.5,13726930226380800000,8.777229356597902e-05
7,860840986414080.0,3,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,861580341022515.2,13726930226380800000,6.276569683196218e-05
5,550317076380672.0,2,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,551641797156454.4,13726930226380800000,4.01868289602211e-05
3,273618484749312.0,1,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,275545147324211.2,13726930226380800000,2.007332613920196e-05
27,5819172750367232.0,13,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,5824058988221850.0,13726930226380800000,0.00042427978376614824
57,1.930468097259776e+16,28,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,1.931704014245806e+16,13726930226380800000,0.0014072367108950573
59,2.0459361137235456e+16,29,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,2.0467783681029224e+16,13726930226380800000,0.0014910678020125477
61,2.166454978899763e+16,30,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,2.1654659118919884e+16,13726930226380800000,0.0015775310839202309
115,6.570588986339635e+16,57,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,6.5786389163261544e+16,13726930226380800000,0.004792505540447158
113,6.366769338357658e+16,56,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,6.3732779306436504e+16,13726930226380800000,0.004642901089709996
111,6.16894754732329e+16,55,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,6.17111673773696e+16,13726930226380800000,0.00449562767200283
109,5.97225980474624e+16,54,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,5.972724551317545e+16,13726930226380800000,0.004351099956666929
107,5.777274207146291e+16,53,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,5.777293072170086e+16,13726930226380800000,0.004208729101767504
105,5.585005387002214e+16,52,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,5.5852973757219736e+16,13726930226380800000,0.004068861197376812
103,5.395732667186278e+16,51,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,5.39600967663619e+16,13726930226380800000,0.003930966055517633
121,7.202618262284442e+16,60,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,7.213860313783736e+16,13726930226380800000,0.0052552611507560056
99,5.027685735386778e+16,49,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,5.028398772673628e+16,13726930226380800000,0.0036631633509798937
97,4.850266791951514e+16,48,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,4.849324245645107e+16,13726930226380800000,0.00353270845387233
95,4.673627429988198e+16,47,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,4.673255600199445e+16,13726930226380800000,0.0034044433264607487
